,plant_id,YEAR,uptime
3152,56836,2019,1662.3
607,55581,2017,1662.359712
4137,57118,2020,1662.72
3905,57079,2013,1663.53317
4027,57098,2015,1664.793651
4464,57214,2017,1665.185185
4568,57261,2021,1665.215385
6517,58065,2013,1665.333333
3334,56901,2021,1666.594872
231,10597,2017,1667.103448
439,54793,2019,1667.181738
1730,56408,2021,1667.619048
3562,56959,2019,1669.506803
4370,57192,2013,1670.326667
2386,56618,2019,1670.567164
7940,59692,2014,1673.777778
288,50533,2015,1674
498,55287,2018,1674.027431
290,50533,2017,1674.842105
1206,56226,2017,1677.083333
315,50552,2013,1677.858942
797,55871,2017,1678.693878
2892,56779,2019,1679.38
407,54453,2016,1679.935484
506,55342,2016,1681.078431
2305,56594,2018,1681.333333
8038,59965,2016,1682.52818
2134,56538,2017,1682.6
5944,57833,2015,1685.546667
4720,57294,2013,1685.940476
606,55581,2016,1686.571942
845,55986,2016,1686.651515
8698,61788,2019,1688.5
645,55739,2015,1690.060241
5291,57529,2014,1690.304348
6886,58407,2017,1691.25
21,692,2014,1691.311475
5322,57549,2019,1693.096552
7162,58690,2018,1693.73
438,54793,2018,1693.731343
4725,57294,2018,1695.470238
104,7501,2017,1696
695,55769,2015,1696
351,50754,2019,1696.898551
2456,56633,2019,1697.013333
252,10823,2019,1697.025
307,50536,2015,1697.750325
2062,56493,2015,1697.814815
5601,57649,2021,1698.581989
5320,57549,2017,1699.986207
569,55566,2019,1700.526316
1020,56099,2021,1700.97561
287,50533,2014,1701.736842
3308,56878,2015,1703.113208
2384,56618,2017,1703.323383
4950,57379,2013,1704.0553
499,55287,2019,1704.389027
4025,57098,2013,1704.650794
7945,59692,2019,1706
286,50533,2013,1706.315789
1184,56215,2015,1706.666667
3553,56956,2020,1709.566667
3871,57047,2021,1711.293532
2135,56538,2018,1712.6
7722,59306,2019,1713.333333
6911,58424,2017,1713.777778
696,55769,2016,1716.695652
5954,57834,2015,1717.363095
1590,56371,2021,1718.399334
2003,56479,2016,1719.933333
13,508,2016,1723.833333
5208,57474,2021,1724.5
6663,58121,2014,1725.0625
11,508,2014,1726.5
249,10823,2016,1726.725
7721,59306,2018,1727.333333
289,50533,2016,1728.052632
3331,56901,2018,1728.082051
434,54793,2014,1728.683055
138,7886,2013,1728.818182
5970,57837,2021,1729.098485
7578,59070,2021,1729.79021
250,10823,2017,1730.025
890,56001,2021,1730.170543
5284,57526,2017,1730.883019
6735,58162,2017,1731.20915
2060,56493,2013,1731.296296
519,55353,2019,1733.571429
5568,57643,2018,1734.444444
681,55742,2021,1734.6
3922,57080,2020,1737.475
3016,56800,2013,1738.55
7355,58887,2019,1739.628
4528,57253,2021,1740.222222
2382,56618,2015,1740.606965
8121,60126,2016,1740.666667
4706,57292,2019,1741.7
2383,56618,2016,1742.457711
5294,57529,2017,1742.565217
738,55796,2018,1742.707317
215,10191,2021,1742.873563
7962,59725,2016,1743.333333
4718,57293,2021,1743.343137
4955,57379,2018,1743.886329
3329,56901,2016,1744.687179
3328,56901,2015,1744.717949
5966,57837,2017,1745.757576
2408,56620,2021,1746.238806
4723,57294,2016,1746.297619
1659,56383,2020,1747.2
7741,59313,2017,1748
5492,57626,2017,1750
1420,56307,2021,1750.042918
745,55803,2015,1750.444444
2387,56618,2020,1750.527363
2398,56619,2021,1752.049383
4715,57293,2018,1752.107843
210,10191,2016,1752.643678
4710,57293,2013,1752.715686
4957,57379,2020,1753.425499
2380,56618,2013,1754.069652
4030,57098,2018,1754.777778
6621,58105,2020,1755
6622,58105,2021,1756
680,55742,2020,1756.966667
3901,57078,2019,1757.666667
2136,56538,2019,1758
518,55353,2018,1758.839286
3332,56901,2019,1759.005128
5413,57594,2020,1760
6615,58105,2014,1760
5764,57757,2015,1760.5735
5948,57833,2019,1760.773333
557,55560,2017,1761.78632
14,508,2017,1763.333333
4032,57098,2020,1763.888889
6910,58424,2016,1765.333333
2487,56636,2020,1765.550476
5899,57803,2020,1765.666667
15,508,2018,1766
6273,57979,2013,1767.092308
461,54979,2021,1768.046647
7577,59070,2020,1768.111888
2486,56636,2019,1768.52381
183,7966,2018,1768.695652
4115,57115,2013,1769.004831
4338,57182,2021,1769.375
3346,56904,2013,1769.840376
7629,59193,2019,1770.080508
130,7855,2015,1771.428571
6889,58407,2020,1771.875
693,55769,2013,1773.73913
3462,56934,2019,1775.809524
7449,58958,2018,1776
2395,56619,2018,1776.271605
308,50536,2016,1776.671001
675,55742,2015,1776.733333
6341,57995,2013,1776.929524
3023,56800,2020,1777.222222
3980,57093,2018,1777.705882
7703,59301,2018,1778
2176,56560,2019,1778.095238
3230,56855,2017,1778.184466
8028,59943,2015,1778.465251
7720,59306,2017,1779.333333
838,55981,2018,1779.5
2117,56536,2020,1781.694643
4028,57098,2016,1782.873016
2868,56775,2021,1783.175
2118,56536,2021,1783.412698
9043,64623,2021,1784
3228,56855,2015,1784.097087
435,54793,2015,1784.688323
8839,62290,2020,1785.456702
8797,62112,2019,1786.333333
5332,57550,2019,1786.475862
7575,59070,2018,1786.503497
4953,57379,2016,1787.711214
7510,59003,2014,1787.835052
5286,57526,2019,1789.211321
67,2022,2020,1789.5
5330,57550,2017,1789.831034
8455,60991,2017,1790.06689
643,55739,2013,1790.301205
697,55769,2017,1790.869565
2497,56637,2020,1791.142857
3351,56904,2018,1791.746479
998,56094,2019,1792.245098
3600,56968,2017,1792.352941
718,55790,2018,1795.766667
5840,57774,2021,1796.5
4713,57293,2016,1797.970588
309,50536,2017,1798.46554
2147,56543,2020,1799.038462
7444,58958,2013,1799.333333
4912,57357,2015,1800.273438
7961,59725,2015,1801
3330,56901,2017,1801.405128
673,55742,2013,1801.933333
3163,56837,2020,1802.8
4522,57253,2015,1803.111111
352,50754,2020,1803.565217
555,55560,2015,1803.97965
349,50754,2017,1804.695652
517,55353,2017,1805.357143
3951,57087,2019,1806.633333
4217,57135,2020,1806.720969
3464,56934,2021,1807.809524
5906,57813,2017,1808.2
3344,56902,2021,1808.65873
7451,58958,2020,1808.666667
7751,59314,2021,1808.888889
3463,56934,2020,1808.949524
2747,56752,2020,1809.409836
898,56002,2019,1809.736842
4002,57095,2020,1811.587302
61,2022,2014,1813.75
609,55581,2019,1813.956835
611,55581,2021,1814.194245
7748,59314,2018,1814.54
746,55803,2016,1814.666667
1607,56376,2018,1815.882353
688,55747,2018,1816.375758
3614,56969,2021,1817.1
694,55769,2014,1817.391304
1204,56226,2015,1817.5
2485,56636,2018,1817.571429
345,50754,2013,1817.652174
5896,57803,2017,1818
440,54793,2020,1819.912204
1603,56376,2014,1820
4095,57112,2013,1820.080808
647,55739,2017,1820.662651
6198,57963,2018,1820.9
8460,60999,2020,1820.9995
2938,56790,2015,1822.203704
91,7381,2014,1822.666667
8621,61589,2019,1822.857143
5295,57529,2018,1823.217391
5731,57751,2021,1823.48
559,55560,2019,1823.753533
858,55989,2019,1823.754072
2148,56543,2021,1824.134615
188,7974,2013,1824.230769
2884,56777,2021,1824.919207
2940,56790,2017,1825.178571
8417,60902,2017,1825.332016
7954,59724,2015,1825.333333
8201,60317,2019,1826.00907
7450,58958,2019,1827.333333
98,7381,2021,1828.333333
4958,57379,2021,1829.953917
6736,58162,2018,1830.065359
958,56075,2019,1830.753086
5910,57813,2021,1832.2
2930,56789,2017,1832.441743
1921,56450,2014,1833.1375
895,56002,2016,1836.842105
5410,57594,2017,1839
4047,57107,2015,1839.04902
1728,56408,2019,1840
4039,57106,2017,1840.666667
729,55795,2019,1841.076923
739,55796,2019,1841.085366
5263,57516,2016,1841.268125
997,56094,2018,1841.794118
3232,56855,2019,1841.92233
2494,56637,2017,1842
1470,56335,2021,1842.430647
639,55734,2019,1842.991071
171,7965,2016,1843.333333
605,55581,2015,1843.5
2158,56544,2021,1843.782051
5949,57833,2020,1844.786667
2168,56555,2021,1844.814815
5318,57549,2015,1846.113793
5282,57526,2015,1846.422642
4908,57354,2021,1846.888889
4038,57106,2016,1848
3220,56854,2017,1849.010309
2480,56636,2013,1849.47619
5967,57837,2018,1850.477273
686,55747,2016,1850.666667
3352,56904,2019,1850.732394
229,10597,2015,1851.965517
7573,59070,2016,1852.097902
2381,56618,2014,1852.756219
7574,59070,2017,1853.916084
2993,56795,2020,1853.968254
829,55980,2019,1854
7991,59735,2017,1855.2
4726,57294,2019,1856.52381
4856,57333,2019,1856.527363
3660,56974,2017,1856.666667
7659,59236,2015,1857.060606
3659,56974,2016,1857.272727
7122,58661,2019,1857.352941
1235,56252,2016,1858.32766
798,55871,2018,1858.857143
788,55816,2018,1859.02381
5960,57834,2021,1860.89881
4026,57098,2014,1861.047619
5468,57620,2013,1862.36
94,7381,2017,1862.833333
4236,57139,2019,1863.104
3218,56854,2015,1863.257732
6493,58044,2019,1864.666667
600,55579,2020,1864.6875
4692,57291,2015,1865.526667
2828,56770,2021,1865.627451
3548,56956,2015,1865.7
3921,57080,2019,1865.725
757,55804,2017,1866.5625
4951,57379,2014,1866.743472
761,55804,2021,1869.5875
176,7965,2021,1870
7747,59314,2017,1870.222222
3528,56952,2015,1870.763889
5298,57529,2021,1871.043478
2446,56630,2019,1872.32
7704,59301,2019,1873.333333
8679,61775,2019,1873.333333
6160,57935,2020,1873.495935
2528,56644,2021,1875.783333
63,2022,2016,1876.25
1544,56360,2015,1876.288557
8677,61773,2021,1876.411318
5566,57643,2016,1876.666667
7957,59724,2018,1877.333333
3468,56935,2015,1877.671958
799,55871,2019,1878.204082
640,55734,2020,1879.491979
4521,57253,2014,1879.555556
8692,61787,2018,1879.941176
3900,57078,2018,1880.333333
330,50553,2018,1880.9
4033,57098,2021,1881.095238
3550,56956,2017,1882.005556
6228,57968,2018,1882.2
3347,56904,2014,1882.394366
7702,59301,2017,1883.333333
4977,57385,2020,1883.6
350,50754,2018,1883.913043
437,54793,2017,1883.915716
8696,61788,2017,1884.5
2443,56630,2016,1885.92
500,55287,2020,1886.084788
4031,57098,2019,1886.793651
1117,56173,2018,1886.901235
1739,56413,2020,1887.058824
790,55816,2020,1888
8981,63287,2020,1888
4956,57379,2019,1888.018433
4336,57182,2019,1888.4375
6487,58044,2013,1888.666667
7448,58958,2017,1888.666667
6616,58105,2015,1889
4852,57333,2015,1889.60199
5564,57643,2014,1890
4037,57106,2015,1891.333333
1605,56376,2016,1891.764706
3333,56901,2020,1893.610256
2683,56679,2016,1893.678161
2061,56493,2014,1894.074074
2812,56767,2015,1894.356164
856,55989,2017,1894.372964
3222,56854,2019,1895.824742
2817,56767,2020,1895.938356
2496,56637,2019,1896.380952
497,55287,2017,1896.408978
2130,56538,2013,1896.6
5118,57432,2021,1896.75
1794,56433,2017,1896.948148
5965,57837,2016,1897.257576
2984,56794,2021,1898.040404
536,55368,2016,1898.181818
459,54979,2019,1898.571429
6146,57927,2015,1898.632979
2508,56638,2021,1898.813161
3450,56933,2017,1899.69697
7033,58548,2015,1900.125
2316,56602,2019,1900.761905
2133,56538,2016,1901
7683,59247,2019,1901.665272
3004,56796,2021,1901.845238
5956,57834,2017,1902.25
433,54793,2013,1902.265145
4327,57177,2020,1902.806484
348,50754,2016,1903.130435
5148,57447,2021,1903.155738
2450,56633,2013,1903.44
956,56075,2017,1904.067901
7895,59622,2017,1904.375
5819,57767,2020,1904.666667
3151,56836,2018,1905.4
731,55795,2021,1905.551282
741,55796,2021,1905.560976
5769,57757,2020,1906.374423
2128,56537,2021,1906.686508
184,7966,2019,1906.956522
3549,56956,2016,1908.016667
8655,61677,2018,1909.130435
8885,62587,2020,1909.259967
2632,56666,2015,1909.468303
4322,57177,2015,1909.503546
1796,56433,2019,1909.8
7963,59725,2017,1910.666667
726,55795,2016,1910.846154
3327,56901,2014,1912
4052,57107,2020,1912.872549
2942,56790,2019,1913.224206
747,55803,2017,1913.777778
5820,57767,2021,1914
4918,57357,2021,1915.087891
529,55354,2019,1915.254237
948,56054,2019,1915.767442
479,55208,2019,1916.063433
2693,56699,2016,1916.462585
8717,61865,2019,1916.919192
78,2024,2021,1917.142857
1920,56450,2013,1917.1625
2405,56620,2018,1917.512438
501,55287,2021,1917.880299
4332,57182,2015,1918.75
230,10597,2016,1919.793103
5411,57594,2018,1920
4438,57210,2021,1920.01611
8961,63102,2021,1920.690104
946,56054,2017,1920.744186
2132,56538,2015,1921.4
1358,56299,2019,1922.791667
7030,58511,2021,1923.157895
496,55287,2016,1923.815461
4335,57182,2018,1924.375
1300,56290,2021,1924.86924
5893,57803,2014,1925
7705,59301,2020,1926
4853,57333,2016,1926.114428
3142,56835,2019,1926.5
3602,56968,2019,1927.058824
3907,57079,2015,1928.348894
1797,56433,2020,1928.57037
5946,57833,2017,1928.84
5102,57431,2015,1928.913043
3839,57040,2019,1929.254709
77,2024,2020,1929.464286
405,54453,2014,1930.493827
2358,56613,2021,1931.049751
4275,57156,2018,1931.208333
8785,62109,2019,1931.333333
5659,57721,2019,1931.581633
959,56075,2020,1932.049383
4050,57107,2018,1932.352941
4041,57106,2019,1932.666667
8398,60865,2017,1933
3448,56933,2015,1933.030303
3662,56974,2019,1933.030303
2157,56544,2020,1933.333333
2108,56506,2021,1933.386973
3640,56972,2017,1933.493976
3452,56933,2019,1933.636364
6723,58155,2015,1933.921371
4678,57289,2021,1934.361111
7966,59725,2020,1934.666667
7481,58992,2014,1935.294118
5963,57837,2014,1936.340909
2347,56608,2020,1936.493827
4930,57374,2013,1937.56691
2460,56634,2013,1937.611429
3910,57079,2018,1937.916462
2811,56767,2014,1938.513699
854,55989,2015,1939.739414
955,56075,2016,1939.975309
4334,57182,2017,1940.3125
3551,56956,2018,1941.344444
173,7965,2018,1941.666667
737,55796,2017,1942.658537
1004,56097,2015,1942.852941
3912,57079,2020,1942.928747
7038,58548,2020,1943
3353,56904,2020,1943.737089
7988,59734,2021,1944.653333
646,55739,2016,1945.742972
4325,57177,2018,1946.038501
2483,56636,2016,1946.47619
2484,56636,2017,1946.47619
6887,58407,2018,1946.875
2582,56651,2015,1948.014286
406,54453,2015,1949.096774
2453,56633,2016,1949.28
4523,57253,2016,1949.777778
748,55803,2018,1950.555556
4954,57379,2017,1951.182796
2542,56647,2015,1951.314815
62,2022,2015,1951.5
37,944,2020,1951.666667
436,54793,2016,1951.729587
2396,56619,2019,1952.111111
7752,59320,2015,1952.345
530,55354,2020,1952.372881
2407,56620,2020,1952.855721
4046,57107,2014,1952.911765
4377,57192,2020,1953.273333
8869,62482,2020,1953.274021
2757,56753,2020,1953.7875
3530,56952,2017,1953.972222
4053,57107,2021,1954.029412
5895,57803,2016,1955.666667
4009,57096,2017,1955.714286
5117,57432,2020,1956.045455
2004,56479,2017,1956.933333
1086,56160,2017,1957.162698
3350,56904,2017,1957.455399
1418,56307,2019,1957.467811
6515,58048,2021,1957.766667
2455,56633,2018,1958.026667
4324,57177,2017,1958.034448
5962,57837,2013,1958.219697
3458,56934,2015,1958.285714
2465,56634,2018,1958.354286
7960,59724,2021,1958.666667
2826,56770,2019,1958.833333
5328,57550,2015,1958.868966
3229,56855,2016,1959.330097
4029,57098,2017,1960.063492
478,55208,2018,1960.923507
5441,57613,2018,1962.8
35,944,2018,1963.333333
6060,57867,2021,1963.357401
4051,57107,2019,1963.45098
6491,58044,2017,1964
674,55742,2014,1964.966667
2498,56637,2021,1965
651,55739,2021,1965.321285
4804,57320,2017,1965.363757
170,7965,2015,1966.666667
8832,62258,2021,1967.678571
1649,56380,2020,1968.175
4788,57315,2021,1968.25
3349,56904,2016,1968.347418
1520,56355,2021,1968.362544
1027,56106,2018,1968.566667
174,7965,2019,1969.166667
1958,56459,2021,1969.2
8511,61067,2020,1969.473684
1417,56307,2018,1969.583333
3911,57079,2019,1970.923833
2696,56699,2019,1972.108844
4331,57182,2014,1972.8125
2481,56636,2014,1973.952381
779,55809,2019,1974
7446,58958,2015,1974
4855,57333,2018,1974.552239
3544,56953,2021,1974.924444
2928,56789,2015,1975.906788
5898,57803,2019,1976
7032,58548,2014,1976
1057,56123,2018,1976.086957
1658,56383,2019,1976.425
3162,56837,2019,1976.5
648,55739,2018,1978.614458
5950,57833,2021,1978.766667
2827,56770,2020,1978.803922
7745,59313,2021,1979.333333
848,55986,2019,1979.424242
8814,62161,2018,1979.494949
5758,57756,2019,1979.666667
6731,58162,2013,1979.852941
1203,56226,2014,1980.833333
353,50754,2021,1981.101449
3642,56972,2019,1981.204819
2417,56621,2020,1982.21164
362,50820,2021,1983
7742,59313,2018,1983.333333
191,7974,2016,1983.461538
725,55795,2015,1984.5
3348,56904,2015,1984.957746
6617,58105,2016,1985
2932,56789,2019,1985.116515
5753,57756,2013,1985.666667
4040,57106,2018,1987.333333
450,54909,2020,1987.39726
2727,56750,2020,1987.78
5815,57767,2016,1988.666667
888,56001,2019,1988.728682
7148,58683,2015,1988.969415
947,56054,2018,1988.976744
5292,57529,2015,1989.623188
1302,56291,2013,1989.672332
2034,56485,2017,1989.951078
2268,56590,2021,1990
5414,57594,2021,1991
8480,61005,2021,1991.111111
5909,57813,2020,1991.6
7816,59417,2020,1991.6
1542,56360,2013,1991.942029
1400,56303,2021,1992.28
473,55208,2013,1993.554104
238,10718,2014,1993.931624
4806,57320,2019,1994.411376
3658,56974,2015,1994.545455
6618,58105,2017,1995
2028,56484,2021,1996.146237
3034,56804,2021,1996.227642
7460,58966,2014,1996.5
2618,56661,2021,1997.383475
736,55796,2016,1997.865854
2698,56699,2021,1998.163265
4238,57139,2021,1999.792
644,55739,2014,2000.080321
5253,57514,2016,2000.670686
4371,57192,2014,2000.893333
7749,59314,2019,2001.555556
5768,57757,2019,2001.799604
4702,57292,2015,2001.88
7445,58958,2014,2002
2692,56699,2015,2002.210884
8881,62563,2021,2003.11
2184,56561,2017,2004.4
1202,56226,2013,2004.583333
172,7965,2017,2005.833333
5412,57594,2019,2006
8509,61067,2018,2006.315789
6492,58044,2018,2006.5
4838,57327,2021,2006.565
1547,56360,2018,2006.616915
2758,56753,2021,2006.725
2580,56651,2013,2009.785714
2194,56562,2017,2010.8
2165,56555,2018,2011.340388
6229,57968,2019,2011.4
4337,57182,2020,2011.875
2126,56537,2019,2012.202381
4226,57137,2019,2012.435703
795,55871,2015,2012.530612
4538,57257,2021,2012.941176
3309,56878,2016,2013.273585
4931,57374,2014,2014.024331
1545,56360,2016,2016.059701
4686,57290,2019,2016.569134
8623,61589,2021,2016.571429
2452,56633,2015,2016.773333
1226,56251,2017,2017.088319
5319,57549,2016,2018.562069
5316,57549,2013,2018.941379
5942,57833,2013,2019.126667
2490,56637,2013,2019.238095
4330,57182,2013,2019.6875
5957,57834,2018,2020.059524
3650,56973,2017,2020.606061
4224,57137,2017,2021.904762
6423,58019,2015,2022.85
7964,59725,2018,2023
5947,57833,2018,2023.213333
2929,56789,2016,2025.045593
96,7381,2019,2025.166667
5104,57431,2017,2025.173913
2400,56620,2013,2025.243781
568,55566,2018,2025.263158
5897,57803,2018,2025.333333
5252,57514,2015,2025.339111
7029,58511,2020,2025.789474
4278,57156,2021,2026.05
849,55986,2020,2026.787879
2116,56536,2019,2027.02381
897,56002,2018,2027.368421
8845,62356,2019,2027.600653
1930,56451,2013,2028.775
1790,56433,2013,2029.207407
5894,57803,2015,2029.666667
2390,56619,2013,2030.037037
3760,56991,2017,2030.588235
3598,56968,2015,2031.176471
5943,57833,2014,2031.52
5062,57427,2015,2031.608696
3764,56991,2021,2032.117647
2445,56630,2018,2032.52
90,7381,2013,2032.666667
6702,58141,2013,2032.708333
5817,57767,2018,2033.333333
4802,57320,2015,2033.353175
889,56001,2020,2033.72093
2403,56620,2016,2033.810945
1198,56225,2019,2034
4208,57131,2021,2034.133333
2767,56754,2020,2034.518717
2682,56679,2015,2034.996169
4466,57214,2019,2035.185185
3918,57080,2016,2036.15
456,54979,2016,2036.209913
92,7381,2015,2036.666667
535,55368,2015,2036.666667
2816,56767,2019,2036.945205
1138,56195,2019,2037.232558
685,55747,2015,2037.466667
2131,56538,2014,2037.6
3116,56829,2013,2037.772727
3002,56796,2019,2038.214286
3741,56989,2018,2039.701754
3314,56878,2021,2040.745283
1236,56252,2017,2041.39
97,7381,2020,2041.666667
2634,56666,2017,2041.670213
3341,56902,2018,2041.690476
7712,59302,2021,2042
5254,57514,2017,2042.023361
8477,61005,2018,2042.222222
727,55795,2017,2042.282051
5766,57757,2017,2042.313777
175,7965,2020,2042.5
2588,56651,2021,2042.614286
908,56010,2019,2042.744898
3913,57079,2021,2042.786241
6629,58106,2018,2042.790309
2402,56620,2015,2042.915423
1646,56380,2017,2043.216667
553,55560,2013,2043.227812
3906,57079,2014,2044.068796
2939,56790,2016,2044.702381
2941,56790,2018,2045.049603
4527,57253,2020,2045.111111
5257,57514,2020,2045.580256
3744,56989,2021,2045.719298
5280,57526,2013,2045.724528
953,56075,2014,2045.753086
6874,58404,2014,2045.770435
2680,56679,2013,2045.793103
2690,56699,2013,2045.85034
796,55871,2016,2046.081633
7284,58830,2019,2046.881767
2185,56561,2018,2047.5
801,55871,2021,2047.55102
5005,57396,2018,2048.05
1777,56424,2020,2048.129424
95,7381,2018,2048.333333
735,55796,2015,2048.621951
589,55576,2019,2048.947368
8779,62107,2019,2049
671,55741,2021,2049.124579
