Plant Id,"Reported
Prime Mover",Plant State,Census Region,NERC Region,"Elec Fuel Consumption
MMBtu","Net Generation
(Megawatthours)",Plant Code,Sector Name,Utility Name,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Number of Turbines,turbine_capacity (KW),hub_height (m),rotor_diameter (m),rotor_swept area (m2),max_height (m),xlong,ylat,plant_id_x,operation_years_x,CAGR_netgen,plant_id_y,operation_years_y,CACR,plant_id,operation_years,CACR_uptime,uptime,efficiency,avg_tgen,avg_fuel,avg_tcap
60132,WT,WV,SAT,SERC,2682781,303345.0,60132,IPP Non-CHP,"New Creek Wind, LLC",103.0,103.0,103.0,49,2091.8367346938776,78.0,96.42857142857143,7305.8851020408165,126.22244897959183,-79.11635353061224,39.247553979591835,60132,6,4.250613111,60132,6,-0.6789656885354933,60132,6,4.25061311,2945.097087378641,0.11307110047372484,6190.714285714285,54750.63265306123,2.1020408163265305
60143,WT,CO,MTN,WECC,1803194,203889.0,60143,Electric Utility,"Black Hills Colorado Electric, LLC",60.8,60.8,60.8,34,1790.0,80.0,100.0,7853.9800000000005,130.1,-104.50695108823528,37.67332544117647,60143,6,0.947330336,60143,6,-0.6789618150001564,60143,6,0.947330335,3353.4375,0.11307102840847962,5996.735294117647,53035.117647058825,1.788235294117647
60145,WT,NM,MTN,WECC,6453795,729737.0,60145,IPP Non-CHP,Pattern Operators LP,181.7,181.7,181.7,79,2300.0,80.0,108.0,9160.88,134.1,-103.04212893670886,34.80103429113924,60145,5,-0.014349338,60145,5,-0.5778140172304713,60145,5,-0.014349338,4016.1640066042933,0.1130709915638783,9237.177215189873,81693.60759493671,2.3
60152,WT,NM,MTN,WECC,5171130,584705.0,60152,IPP Non-CHP,Pattern Operators LP,142.6,142.6,142.6,62,2300.0,80.0,108.0,9160.88,134.1,-103.12166211290322,34.751151274193546,60152,5,0.096864037,60152,5,-0.5778157268956474,60152,5,0.096864035,4100.315568022441,0.11307103089653518,9430.725806451614,83405.32258064517,2.3
60210,WT,TX,WSC,TRE,1727605,195342.0,60210,IPP Non-CHP,"Cotton Plains Wind I, LLC",50.4,50.4,50.4,21,2400.0,80.0,107.0,8992.02,133.5,-101.23732038095238,33.9902320952381,60210,5,-0.304942584,60210,5,-0.5778300432717098,60210,5,-0.304942585,3875.8333333333335,0.11307098555514715,9302.0,82266.90476190476,2.4
60217,WT,TX,WSC,TRE,4172750,471817.0,60217,IPP Non-CHP,"Rocksprings Val Verde Wind, LLC",149.3,149.3,149.3,69,2164.3478260869565,80.0,112.98550724637681,10049.820289855072,136.5463768115942,-100.77239536231885,29.767658,60217,5,-1.753090034,60217,5,-0.5778089819637122,60217,5,-1.753090034,3160.194239785666,0.11307099634533581,6837.927536231884,60474.637681159424,2.163768115942029
60218,WT,OK,WSC,MRO,4668764,527902.0,60218,IPP Non-CHP,"Frontier Windpower, LLC",200.0,200.0,200.0,61,3275.409836065574,87.0,126.0,12468.98,150.0,-97.17870337704917,36.844760622950815,60218,6,-4.801587448,60218,6,-0.6789629072391778,60218,6,-4.801587448,2639.51,0.11307103978697573,8654.131147540984,76537.11475409837,3.278688524590164
60256,WT,OK,WSC,MRO,7159944,809582.15,60256,IPP Non-CHP,"Bluestem Wind Energy, LLC",198.0,198.0,198.0,60,3300.0,91.5,117.0,10751.32,150.0,-100.58754693333334,36.552146,60256,6,0.3848253,60256,6,-0.6789542220180356,60256,6,0.384825296,4088.7987373737374,0.11307101703588744,13493.035833333333,119332.4,3.3
60259,WT,WY,MTN,WECC,2146810,242742.0,60259,IPP Non-CHP,AES Distributed Energy,80.0,80.0,80.0,46,1850.0,80.0,87.0,5944.68,123.4,-105.88236782608696,42.69478630434783,60259,6,-2.046175896,60259,6,-0.6789607964751587,60259,6,-2.046175896,3034.275,0.11307102165538636,5277.0,46669.782608695656,1.7391304347826086
60262,WT,NE,WNC,MRO,2541155,287331.0,60262,IPP Non-CHP,Invenergy Services LLC,73.4,73.4,73.4,41,1790.0,80.0,100.0,7853.98,130.1,-97.92293826829268,41.939802146341464,60262,7,-2.249882869,60262,7,-0.611499686023953,60262,7,-2.249882867,3914.5912806539504,0.11307102478990852,7008.073170731707,61979.39024390244,1.7902439024390244
60270,WT,TX,WSC,MRO,4965083,561407.0,60270,IPP Non-CHP,RWE Renewables Americas LLC,148.4,148.4,148.4,150,3450.0,87.0,126.0,12468.98,150.0,-102.64636274418605,34.054402209302324,60270,4,-2.163850678,60270,4,-0.1716932443211138,60270,4,-2.163850673,3783.066037735849,0.11307102016220072,3742.713333333333,33100.55333333334,0.9893333333333334
60314,WT,NE,WNC,MRO,1131730,127966.0,60314,IPP Non-CHP,Invenergy Services LLC,35.8,35.8,35.8,20,1790.0,80.0,100.0,7853.979999999999,130.1,-97.98059155,41.994995849999995,60314,6,-2.19888286,60314,6,-0.6789713955314247,60314,6,-2.198882857,3574.469273743017,0.11307113887588029,6398.3,56586.5,1.7899999999999998
60317,WT,NM,MTN,WECC,8073713,912903.0,60317,IPP Non-CHP,Pattern Operators LP,220.5,220.5,220.5,96,2625.0,85.0,120.0,11309.73,145.1,-103.2397309047619,34.806669380952385,60317,3,4.681893479,60317,3,0.2919037648134059,60317,3,4.681893482,4140.149659863946,0.11307102444686849,9509.40625,84101.17708333333,2.296875
60326,WT,IA,WNC,MRO,7269733,821996.0,60326,Electric Utility,MidAmerican Energy Co,250.3,250.3,250.3,182,2406.2912621359224,80.0,108.0,9160.88,134.1,-95.59947766019417,43.19931420388349,60326,6,-1.705392456,60326,6,-0.6789575684588711,60326,6,-1.705392458,3284.0431482221334,0.11307100274521774,4516.461538461538,39943.58791208791,1.3752747252747253
60329,WT,PA,MAT,RFC,932335,105420.0,60329,IPP Non-CHP,Ringer Hill Wind LLC,39.9,38.3,38.3,14,2850.0,98.3,103.0,8332.29,149.7,-79.19253335714286,39.74010471428572,60329,6,2.527065319,60329,6,-0.6789935008636006,60329,6,2.527065322,2642.105263157895,0.11307094552923573,7530.0,66595.35714285714,2.85
60338,WT,TX,WSC,TRE,7883929,891444.0,60338,IPP Non-CHP,"Electra Wind, LLC",230.0,230.0,230.0,100,2300.0,80.0,116.0,10568.32,138.1,-99.07437594999999,34.11221641,60338,6,-0.627923933,60338,6,-0.6789560623516655,60338,6,-0.627923935,3875.8434782608697,0.11307103349104235,8914.44,78839.29,2.3
60339,WT,TX,WSC,TRE,7305868,826082.0,60339,IPP Non-CHP,"Horse Creek Wind, LLC",230.0,230.0,230.0,100,2300.0,80.0,116.0,10568.32,138.1,-99.5414586,33.35810393,60339,6,-0.605209837,60339,6,-0.6789567938101149,60339,6,-0.605209834,3591.6608695652176,0.11307102728929677,8260.82,73058.68,2.3
60342,WT,IA,WNC,MRO,9874231,1116489.0,60342,Electric Utility,MidAmerican Energy Co,301.09999999999997,301.09999999999997,301.09999999999997,241,2246.716417910448,80.0,114.32835820895522,10284.73223880597,137.2641791044776,-95.41686615671642,42.31372873880597,60342,6,-1.34458334,60342,6,-0.6789528454326565,60342,6,-1.344583344,3708.033875788775,0.11307098243903753,4632.734439834025,40971.91286307054,1.2493775933609956
60354,WT,ND,WNC,MRO,5592990,632405.0,60354,IPP Non-CHP,"Brady Wind II, LLC",150.0,150.0,150.0,72,2069.8611111111113,80.0,114.44444444444444,10304.425833333335,137.3222222222222,-102.78960855555556,46.60180347222222,60354,6,-0.731149025,60354,6,-0.6789561081063211,60354,6,-0.731149027,4216.033333333334,0.11307100495441616,8783.402777777777,77680.41666666667,2.0833333333333335
60355,WT,ND,WNC,MRO,5616843,635102.0,60355,IPP Non-CHP,"Brady Wind, LLC",150.0,150.0,150.0,87,1721.0344827586207,80.0,102.75862068965517,8293.805287356323,131.29540229885058,-102.75379697701149,46.65658397701149,60355,6,-1.442248478,60355,6,-0.678951192903654,60355,6,-1.442248481,4234.013333333333,0.11307099023419384,7300.022988505747,64561.41379310345,1.7241379310344827
60366,WT,TX,WSC,TRE,4165799,471031.0,60366,IPP Non-CHP,"Old Settler Wind, LLC",151.2,151.2,151.2,62,2400.0,80.0,107.0,8992.02,133.5,-101.1562050952381,34.02629312698412,60366,5,-3.934261659,60366,5,-0.5778052452096505,60366,5,-3.934261656,3115.284391534392,0.11307098590210425,7597.274193548387,67190.30645161291,2.4387096774193546
60404,WT,ME,NEW,NPCC,261447,29562.0,60404,IPP Non-CHP,"Pisgah Mountain, LLC",9.1,9.1,9.1,5,1800.0,95.0,100.0,7853.979999999999,145.1,-68.5233246,44.7767206,60404,6,-0.548990163,60404,6,-0.679014051239335,60404,6,-0.548990159,3248.571428571429,0.11307071796578275,5912.4,52289.4,1.8199999999999998
60414,WT,TX,WSC,MRO,10161546,1148976.0,60414,IPP Non-CHP,Southern Power Co,276.0,276.0,276.0,120,2300.0,80.0,116.0,10568.32,138.1,-102.46911675,34.57434908333333,60414,5,-2.086163133,60414,5,-0.5778106584935383,60414,5,-2.086163133,4162.95652173913,0.11307098349011066,9574.8,84679.55,2.3
60470,WT,OH,ENC,RFC,2732796,309000.0,60470,IPP Non-CHP,Paulding Wind Farm III LLC,100.8,100.8,100.8,48,2100.0,93.0,114.0,10207.03,150.0,-84.76025785416667,41.12734591666666,60470,6,-0.917435016,60470,6,-0.6789677986604459,60470,6,-0.917435018,3065.4761904761904,0.11307100859339665,6437.5,56933.25,2.1
60471,WT,IL,ENC,RFC,4809678,543835.0,60471,IPP Non-CHP,"Green River Wind Farm Phase 1, LLC",194.3,194.3,194.3,74,2625.0,84.0,126.0,12468.98,146.9,-89.54287024324324,41.61809194594595,60471,3,1.522968944,60471,3,0.2919083706222514,60471,3,1.522968958,2798.9449305198145,0.11307097897198108,7349.121621621622,64995.64864864865,2.6256756756756756
60486,WT,MT,MTN,WECC,754696,85334.0,60486,IPP Non-CHP,Greenbacker Renewable Energy Corporation,25.0,25.0,25.0,13,2300.0,80.0,107.0,8992.02,133.5,-111.91849976923078,47.71757592307692,60486,6,0.750425092,60486,6,-0.6788649205888397,60486,6,0.750425092,3413.36,0.11307069336527556,6564.153846153846,58053.53846153846,1.9230769230769231
60502,WT,TX,WSC,TRE,3135764,354564.0,60502,IPP Non-CHP,Southern Power Co,125.6,125.0,125.0,52,2415.0,80.0,108.0,9160.88,134.1,-97.37071973076922,33.699249942307695,60502,6,-3.204566136,60502,6,-0.6789560122301252,60502,6,-3.204566138,2822.961783439491,0.11307100917033297,6818.538461538462,60303.153846153844,2.4153846153846152
60505,WT,SD,WNC,MRO,7270770,822113.0,60505,IPP Non-CHP,"Crocker Wind Farm, LLC",200.0,200.0,200.0,77,2720.0,90.0,116.0,10568.32,148.1,-97.85445746753247,45.09911033766234,60505,3,0.823639409,60505,3,0.2919198105349574,60505,3,0.823639409,4110.565,0.11307096772418877,10676.792207792209,94425.58441558441,2.5974025974025974
60541,WT,IA,WNC,MRO,40540,4584.0,60541,IPP Non-CHP,"Wind GEM, LLC",1.9,1.9,1.9,1,1850.0,80.0,87.0,5944.68,123.4,-94.339256,41.469986,60541,6,-6.406874,60541,6,-0.6794650277288983,60541,6,-6.406873998,2412.6315789473683,0.11307350764676863,4584.0,40540.0,1.9
60545,WT,OK,WSC,MRO,4729569,534777.0,60545,IPP Non-CHP,Southern Power Co,147.2,147.0,147.0,64,2300.0,80.0,108.0,9160.88,134.1,-97.674418203125,36.968323171875,60545,6,0.523823759,60545,6,-0.6789540842022879,60545,6,0.52382376,3632.995923913044,0.1130709796178045,8355.890625,73899.515625,2.3
60551,WT,PA,MAT,RFC,2256300,255122.0,60551,IPP Non-CHP,Big Level Wind LLC,90.0,90.0,90.0,25,3600.0,125.96,137.0,14741.14,194.56,-77.67979832,41.89435376,60551,3,-3.734285519,60551,3,0.2919407661053697,60551,3,-3.734285521,2834.688888888889,0.1130709568763019,10204.88,90252.0,3.6
60574,WT,OK,WSC,MRO,8181037,925038.0,60574,IPP Non-CHP,"EDF Renewable Asset Holdings, Inc.",225.0,225.0,225.0,93,2419.3548387096776,87.79032258064517,105.48387096774194,8788.605806451613,140.43225806451613,-99.59082665591397,36.16725035483871,60574,6,1.561841415,60574,6,-0.6789484535357548,60574,6,1.561841416,4111.28,0.11307099576740699,9946.645161290322,87968.13978494624,2.4193548387096775
60587,WT,IL,ENC,RFC,5485040,620199.0,60587,IPP Non-CHP,"EDF Renewable Asset Holdings, Inc.",184.0,184.0,184.0,92,2000.0,80.0,100.0,7853.979999999999,130.1,-88.19296221739131,40.97772255434783,60587,6,-1.256412758,60587,6,-0.678952353826201,60587,6,-1.256412756,3370.646739130435,0.11307100768636145,6741.29347826087,59620.0,2.0
60592,WT,OK,WSC,MRO,8506307,961817.0,60592,IPP Non-CHP,Rush Springs Wind Project,249.9,249.9,249.9,119,2075.0,80.0,116.0,10568.320000000002,138.1,-97.80439173109242,34.70048856302521,60592,6,-1.125695794,60592,6,-0.6789610054577899,60592,6,-1.125695796,3848.8075230092036,0.11307104246296307,8082.495798319328,71481.57142857143,2.1
60594,WT,CA,PACC,WECC,3662061,414073.0,60594,IPP Non-CHP,Terra-Gen Operating Co-Wind,131.1,131.1,131.1,38,3450.0,94.0,112.0,9852.03,150.0,-118.28446586842105,35.051078,60594,3,4.760172506,60594,3,0.2918910971976052,60594,3,4.760172519,3158.4515636918386,0.1130710274897114,10896.657894736842,96370.02631578948,3.4499999999999997
60619,WT,CO,MTN,WECC,18822986,2128334.0,60619,Electric Utility,Public Service Co of Colorado,600.0,582.3,582.3,300,2000.0,80.0,110.0,9503.32,135.0,-103.62735023411372,39.11847753511706,60619,4,2.521544179,60619,4,-0.1716931917613573,60619,4,2.52154418,3547.2233333333334,0.11307100796866129,7094.446666666667,62743.28666666667,2.0
60620,WT,KS,WNC,MRO,7355688,831715.0,60620,IPP Non-CHP,Ninnescah Wind Energy LLC,208.3,208.3,208.3,121,1721.198347107438,80.0,102.75206611570248,8292.760247933886,131.29256198347107,-98.60997859504131,37.587537669421486,60620,6,-2.191095435,60620,6,-0.6789559940616141,60620,6,-2.191095437,3992.8708593374936,0.1130710002925627,6873.677685950413,60790.80991735537,1.7214876033057853
60639,WT,KS,WNC,MRO,7442419,841522.0,60639,IPP Non-CHP,"Kingman Wind Energy, LLC",214.8,200.0,200.0,120,1721.25,80.0,102.75,8292.430833333334,131.29166666666666,-98.27077296666667,37.55616451666666,60639,6,-1.259640471,60639,6,-0.6789599757066944,60639,6,-1.259640471,3917.700186219739,0.11307103241567022,7012.683333333333,62020.15833333333,1.79
60645,WT,TX,WSC,TRE,6765289,764958.0,60645,IPP Non-CHP,"Javelina Wind Energy II, LLC",200.0,200.0,200.0,100,2000.0,92.74,116.0,10568.32,150.84,-98.91709154,27.459361960000003,60645,6,-0.192359606,60645,6,-0.6789550540414302,60645,6,-0.192359606,3824.79,0.11307100110579164,7649.58,67652.89,2.0
60655,WT,MO,WNC,MRO,9485959,1072587.0,60655,IPP Non-CHP,"Enel Green Power NA, Inc.",300.0,300.0,300.0,150,2000.0,95.0,110.0,9503.32,150.0,-95.24145483333334,40.438214466666665,60655,5,-0.187586531,60655,5,-0.5778159792396709,60655,5,-0.187586529,3575.29,0.11307101369508343,7150.58,63239.72666666667,2.0
60657,WT,TX,WSC,TRE,6127857,692883.0,60657,IPP Non-CHP,Southern Power Co,174.0,174.0,174.0,87,2000.0,80.0,100.0,7853.98,130.1,-100.931747234375,35.164620796875,60657,6,-0.042118351,60657,6,-0.6789547158338682,60657,6,-0.042118352,3982.0862068965516,0.11307101324329207,7964.172413793103,70435.13793103448,2.0
60672,WT,MO,WNC,MRO,6369262,720179.0,60672,IPP Non-CHP,Osborn Wind Energy LLC,200.9,195.8,195.8,97,2079.3333333333335,93.06666666666666,114.93333333333334,10387.364,150.632,-94.44605442666666,39.84087217333333,60672,6,-0.275145219,60672,6,-0.678956087724425,60672,6,-0.27514522,3584.7635639621703,0.11307102769520236,7424.525773195876,65662.49484536082,2.071134020618557
60687,WT,KS,WNC,MRO,7094623,802196.0,60687,IPP Non-CHP,"Cimarron Bend Wind Project I, LLC",200.0,200.0,200.0,100,2000.0,80.0,110.0,9503.32,135.0,-99.88645639795918,37.37081495918367,60687,5,0.471029501,60687,5,-0.5778111923553375,60687,5,0.471029501,4010.98,0.11307098347579568,8021.96,70946.23,2.0
60688,WT,KS,WNC,MRO,7123488,805460.0,60688,IPP Non-CHP,"Cimarron Bend Wind Project II, LLC",200.0,200.0,200.0,100,2000.0,80.0,110.0,9503.32,135.0,-100.0087865,37.36550616,60688,5,-2.130106931,60688,5,-0.5778181595460286,60688,5,-2.130106931,4027.3,0.11307101240291273,8054.6,71234.88,2.0
60689,WT,KS,WNC,MRO,9727258,1099871.0,60689,Electric Utility,"Evergy Kansas Central, Inc",280.6,280.6,280.6,122,2300.0,80.0,108.0,9160.88,134.1,-99.6459305819672,37.8648203442623,60689,5,-0.02444247,60689,5,-0.5778178174737914,60689,5,-0.02444247,3919.711332858161,0.11307102165892999,9015.33606557377,79731.62295081967,2.3000000000000003
60700,WT,CT,NEW,NPCC,112829,12758.0,60700,IPP Non-CHP,Wind Colebrook South,5.0,5.0,5.0,2,2850.0,91.7,103.0,8332.29,143.3,-73.1454545,41.963590499999995,60700,6,0.08171743,60700,6,-0.6794819193022494,60700,6,0.08171743,2551.6,0.11307376649620222,6379.0,56414.5,2.5
60743,WT,TX,WSC,TRE,4852790,548710.0,60743,IPP Non-CHP,"Rattlesnake Power, LLC",160.0,160.0,160.0,64,2500.0,90.0,109.0,9331.32,144.5,-99.53443115625,31.24965496875,60743,4,-2.915361362,60743,4,-0.1717014077317613,60743,4,-2.915361362,3429.4375,0.11307103748565259,8573.59375,75824.84375,2.5
60856,WT,TX,WSC,TRE,3856762,436088.0,60856,IPP Non-CHP,Astra Wind LLC,163.0,163.0,163.0,68,2400.0,80.0,107.0,8992.02,133.5,-102.05192216176471,34.77948864705883,60856,5,-9.999154656,60856,5,-0.5778148192926991,60856,5,-9.999154656,2675.3865030674847,0.11307101656778407,6413.058823529412,56717.08823529412,2.3970588235294117
60865,WT,MA,NEW,NPCC,58104,6570.0,60865,IPP Non-CHP,Equity Industrial Turbines,4.0,4.0,4.0,2,2000.0,78.0,90.0,6361.73,123.1,-70.65650199999999,42.6259405,60865,6,-3.204603124,60865,6,-0.6791599105959945,60865,6,-3.204603124,1642.5,0.11307311028500619,3285.0,29052.0,2.0
60873,WT,IA,WNC,MRO,5238896,592367.0,60873,Electric Utility,MidAmerican Energy Co,168.0,174.6,174.6,84,2000.0,95.0,110.0,9503.32,150.0,-92.69038129761904,41.449236988095244,60873,4,3.349666521,60873,4,-0.1716706461842521,60873,4,3.349666526,3525.9940476190477,0.11307095998851667,7051.988095238095,62367.80952380953,2.0
60883,WT,MI,ENC,RFC,4565838,516264.0,60883,IPP Non-CHP,"Deerfield Wind Energy, LLC",149.0,149.0,149.0,72,2069.4444444444443,95.0,110.0,9503.32,150.0,-82.88338691666667,43.963173875,60883,5,-0.774900449,60883,5,-0.5778237494608041,60883,5,-0.774900455,3464.8590604026845,0.11307102880128467,7170.333333333333,63414.416666666664,2.0694444444444446
60901,WT,TX,WSC,TRE,8159555,922609.0,60901,IPP Non-CHP,"Willow Springs Windfarm, LLC",250.0,250.0,250.0,110,2500.0,90.0,116.0,10568.32,148.1,-99.64713213,33.34139449,60901,5,-1.343673943,60901,5,-0.5778122699756638,60901,5,-1.343673943,3690.436,0.1130709946804697,8387.354545454546,74177.77272727272,2.272727272727273
60902,WT,TX,WSC,TRE,8254037,933292.0,60902,IPP Non-CHP,"Dermott Wind, LLC",253.0,253.0,253.0,110,2300.0,80.0,116.0,10568.32,138.1,-100.98864878181818,32.8924993,60902,5,-1.647103675,60902,5,-0.5778116486873319,60902,5,-1.647103676,3688.901185770751,0.11307097363387152,8484.472727272727,75036.7,2.3
60905,WT,ND,WNC,MRO,3576274,404373.0,60905,IPP Non-CHP,"Oliver Wind III, LLC",99.3,99.3,99.3,48,2066.304347826087,80.0,114.26086956521739,10273.28304347826,137.23043478260868,-101.16762008695652,46.95128439130435,60905,5,-1.278042298,60905,5,-0.5778213670783794,60905,5,-1.278042297,4072.235649546828,0.1130710342663901,8424.4375,74505.70833333333,2.06875
60911,WT,IA,WNC,MRO,60627,6855.0,60911,IPP Non-CHP,"Green Energy Machine, LLC",1.7,1.7,1.7,1,1790.0,80.0,100.0,7853.98,130.0,-94.75351,41.37022,60911,6,-0.922143339,60911,6,-0.678950995905192,60911,6,-0.922143341,4032.3529411764707,0.11306843485575734,6855.0,60627.0,1.7
60931,WT,NE,WNC,MRO,62855,7107.0,60931,IPP Non-CHP,"CCC Hastings Renewable Energy, LLC",1.7,1.7,1.7,1,1700.0,80.0,103.0,8332.29,131.4,-98.334496,40.569241,60931,6,-1.303818014,60931,6,-0.6793278687699966,60931,6,-1.303818015,4180.588235294118,0.11306976374194574,7107.0,62855.0,1.7
60932,WT,NE,WNC,MRO,236021,26687.0,60932,IPP Non-CHP,"Creston Ridge, LLC",6.8,6.8,6.8,4,1700.0,80.0,103.0,8332.29,131.4,-97.3850765,41.677593,60932,6,-2.477822308,60932,6,-0.6788389170580666,60932,6,-2.477822305,3924.5588235294117,0.11307044712123074,6671.75,59005.25,1.7
60983,WT,TX,WSC,TRE,3036658,343358.0,60983,IPP Non-CHP,"Buckthorn Wind Project, LLC",100.5,100.5,100.5,29,3450.0,87.0,125.06896551724138,12291.291034482758,149.5241379310345,-98.39685386206897,32.36647513793103,60983,5,-1.443017088,60983,5,-0.5778126495230129,60983,5,-1.443017094,3416.497512437811,0.11307101425316911,11839.931034482759,104712.3448275862,3.4655172413793105
60987,WT,TX,WSC,TRE,10663306,1205711.0,60987,IPP Non-CHP,"BHE Renewables, LLC",300.0,300.0,300.0,120,2500.0,90.0,116.0,10568.32,148.1,-101.35193335833333,31.193728391666664,60987,5,7.107643134,60987,5,-0.5778605729300668,60987,5,7.107643133,4019.036666666667,0.11307103069160727,10047.591666666667,88860.88333333333,2.5
60991,WT,NM,MTN,MRO,1111604,125690.0,60991,IPP Non-CHP,AEM Wind LLC,29.9,29.9,29.9,13,2300.0,80.0,116.0,10568.32,138.1,-103.27478199999999,33.36131530769231,60991,5,-1.655241472,60991,5,-0.5778079592518415,60991,5,-1.655241468,4203.678929765886,0.11307084177458879,9668.461538461539,85508.0,2.3
61001,WT,TX,WSC,TRE,3836589,433807.0,61001,IPP Non-CHP,Southern Power Co,148.4,148.4,148.4,43,3450.0,87.0,126.0,12468.98,150.0,-100.01763153488372,31.111067000000002,61001,4,-5.724071725,61001,4,-0.1716963897210877,61001,4,-5.724071725,2923.2277628032343,0.11307101177634613,10088.53488372093,89223.0,3.4511627906976745
61002,WT,RI,NEW,NPCC,39453,4461.0,61002,IPP Non-CHP,"WED Portsmouth One, LLC",1.5,1.5,1.5,1,1500.0,85.0,82.3,5319.73,126.2,-71.25132,41.614353,61002,6,-2.630370399,61002,6,-0.6790968609421966,61002,6,-2.630370399,2974.0,0.11307124933465136,4461.0,39453.0,1.5
61004,WT,OH,ENC,RFC,34818,3937.0,61004,Industrial Non-CHP,OEE XXIV LLC,1.5,1.5,1.5,1,1500.0,80.0,87.0,5944.68,123.4,-84.033714,41.002811,61004,4,-1.012097666,61004,4,-0.1731324890936192,61004,4,-1.012097662,2624.6666666666665,0.11307369751278075,3937.0,34818.0,1.5
61005,WT,OH,ENC,RFC,79243,8960.0,61005,Industrial Non-CHP,OEE XXIII LLC,4.5,4.5,4.5,3,1500.0,80.0,87.0,5944.68,123.40000000000002,-83.17887033333334,40.59116,61005,5,-0.631639452,61005,5,-0.5778305969048825,61005,5,-0.631639451,1991.111111111111,0.11306992415733882,2986.6666666666665,26414.333333333332,1.5
61039,WT,VT,NEW,NPCC,826126,93411.0,61039,IPP Non-CHP,Avangrid Renewables LLC,30.0,30.0,30.0,15,2000.0,78.0,92.33333333333333,6715.416,124.21333333333334,-72.97933813333333,42.865262933333334,61039,5,1.183706492,61039,5,-0.5778560377448283,61039,5,1.183706495,3113.7,0.1130711295855596,6227.4,55075.066666666666,2.0
61040,WT,CO,MTN,WECC,2737465,309528.0,61040,IPP Non-CHP,Avangrid Renewables LLC,75.0,75.0,75.0,36,2083.3333333333335,80.0,114.0,10207.03,136.9,-102.52360875,37.77495008333333,61040,5,1.561906379,61040,5,-0.577816417876742,61040,5,1.561906379,4127.04,0.11307103469816053,8598.0,76040.69444444444,2.0833333333333335
61047,WT,SD,WNC,MRO,3608954,408068.0,61047,IPP Non-CHP,Coyote Ridge LLC,97.4,97.4,97.4,39,2484.2105263157896,89.07894736842105,126.13157894736842,12501.950263157896,152.06052631578947,-96.56828665789473,44.44530260526316,61047,3,-3.502577593,61047,3,0.291932042874321,61047,3,-3.849959523,4189.609856262833,0.11307098954433889,10463.28205128205,92537.28205128205,2.4974358974358974
61056,WT,NE,WNC,MRO,62376,7053.0,61056,IPP Non-CHP,Seward Wind LLC,1.7,1.7,1.7,1,1700.0,80.0,103.0,8332.29,131.4,-97.187673,40.895281,61056,5,2.822019896,61056,5,-0.578881057941083,61056,5,2.822019893,4148.823529411765,0.1130723355136591,7053.0,62376.0,1.7
61066,WT,CA,PACC,WECC,44485,5030.0,61066,IPP Non-CHP,"Foundation CA Fund VIII Manager, LLC",1.9,1.9,1.9,1,1850.0,80.0,82.5,5345.62,121.3,-118.221596,34.691982,61066,4,3.536312816,61066,4,-0.1725562892048726,61066,4,3.536312814,2647.3684210526317,0.11307182196245925,5030.0,44485.0,1.9
