Plant Code,Year,Nameplate Capacity (MW)
59943,2017,207.2
59943,2018,207.2
59943,2019,207.2
59943,2020,207.2
59943,2021,207.2
59953,2019,28.8
59953,2020,28.8
59953,2021,28.8
59965,2016,62.1
59965,2017,62.1
59965,2018,62.1
59965,2019,62.1
59965,2020,62.1
59965,2021,62.1
59968,2016,208.0
59968,2017,208.0
59968,2018,208.0
59968,2019,208.0
59968,2020,208.0
59968,2021,208.0
59972,2018,196.7
59972,2019,196.7
59972,2020,196.7
59972,2021,196.7
59974,2015,250.0
59974,2016,250.0
59974,2017,250.0
59974,2018,250.0
59974,2019,250.0
59974,2020,250.0
59974,2021,250.0
59975,2015,150.0
59975,2016,150.0
59975,2017,150.0
59975,2018,150.0
59975,2019,150.0
59975,2020,150.0
59975,2021,150.0
60013,2016,151.8
60013,2017,151.8
60013,2018,151.8
60013,2019,151.8
60013,2020,151.8
60013,2021,151.8
60015,2015,3.0
60015,2016,3.0
60015,2017,3.0
60015,2018,3.0
60015,2019,3.0
60015,2020,3.0
60015,2021,3.0
60049,2015,85.9
60049,2016,85.9
60049,2017,85.9
60049,2018,85.9
60049,2019,85.9
60049,2020,85.9
60049,2021,85.9
60059,2015,110.0
60059,2016,110.0
60059,2017,110.0
60059,2018,110.0
60059,2019,110.0
60059,2020,110.0
60059,2021,110.0
60069,2015,198.6
60069,2016,198.6
60069,2017,198.6
60069,2018,198.6
60069,2019,198.6
60069,2020,198.6
60069,2021,198.6
60087,2016,300.0
60087,2017,300.0
60087,2018,300.0
60087,2019,300.0
60087,2020,300.0
60087,2021,300.0
60088,2016,104.0
60088,2017,104.0
60088,2018,104.0
60088,2019,104.0
60088,2020,104.0
60088,2021,104.0
60104,2015,249.7
60104,2016,249.7
60104,2017,249.7
60104,2018,249.7
60104,2019,249.7
60104,2020,249.7
60104,2021,249.7
60126,2016,1.5
60126,2017,1.5
60126,2018,1.5
60126,2019,1.5
60126,2020,1.5
60126,2021,1.5
60128,2015,4.5
60128,2016,4.5
60128,2017,4.5
60128,2018,4.5
60128,2019,4.5
60128,2020,4.5
60128,2021,4.5
60132,2016,103.0
60132,2017,103.0
60132,2018,103.0
60132,2019,103.0
60132,2020,103.0
60132,2021,103.0
60143,2016,60.8
60143,2017,60.8
60143,2018,60.8
60143,2019,60.8
60143,2020,60.8
60143,2021,60.8
60145,2017,181.7
60145,2018,181.7
60145,2019,181.7
60145,2020,181.7
60145,2021,181.7
60152,2017,142.6
60152,2018,142.6
60152,2019,142.6
60152,2020,142.6
60152,2021,142.6
60210,2017,50.4
60210,2018,50.4
60210,2019,50.4
60210,2020,50.4
60210,2021,50.4
60217,2017,149.3
60217,2018,149.3
60217,2019,149.3
60217,2020,149.3
60217,2021,149.3
60218,2016,200.0
60218,2017,200.0
60218,2018,200.0
60218,2019,200.0
60218,2020,200.0
60218,2021,200.0
60256,2016,198.0
60256,2017,198.0
60256,2018,198.0
60256,2019,198.0
60256,2020,198.0
60256,2021,198.0
60259,2016,80.0
60259,2017,80.0
60259,2018,80.0
60259,2019,80.0
60259,2020,80.0
60259,2021,80.0
60262,2015,73.4
60262,2016,73.4
60262,2017,73.4
60262,2018,73.4
60262,2019,73.4
60262,2020,73.4
60262,2021,73.4
60270,2018,148.4
60270,2019,148.4
60270,2020,148.4
60270,2021,148.4
60314,2016,35.8
60314,2017,35.8
60314,2018,35.8
60314,2019,35.8
60314,2020,35.8
60314,2021,35.8
60317,2019,220.5
60317,2020,220.5
60317,2021,220.5
60321,2015,16.1
60321,2016,16.1
60321,2017,16.1
60321,2018,16.1
60326,2016,250.3
60326,2017,250.3
60326,2018,250.3
60326,2019,250.3
60326,2020,250.3
60326,2021,250.3
60329,2016,39.9
60329,2017,39.9
60329,2018,39.9
60329,2019,39.9
60329,2020,39.9
60329,2021,39.9
60338,2016,230.0
60338,2017,230.0
60338,2018,230.0
60338,2019,230.0
60338,2020,230.0
60338,2021,230.0
60339,2016,230.0
60339,2017,230.0
60339,2018,230.0
60339,2019,230.0
60339,2020,230.0
60339,2021,230.0
60342,2016,301.09999999999997
60342,2017,301.09999999999997
60342,2018,301.09999999999997
60342,2019,301.09999999999997
60342,2020,301.09999999999997
60342,2021,301.09999999999997
60354,2016,150.0
60354,2017,150.0
60354,2018,150.0
60354,2019,150.0
60354,2020,150.0
60354,2021,150.0
60355,2016,150.0
60355,2017,150.0
60355,2018,150.0
60355,2019,150.0
60355,2020,150.0
60355,2021,150.0
60366,2017,151.2
60366,2018,151.2
60366,2019,151.2
60366,2020,151.2
60366,2021,151.2
60404,2016,9.1
60404,2017,9.1
60404,2018,9.1
60404,2019,9.1
60404,2020,9.1
60404,2021,9.1
60414,2017,276.0
60414,2018,276.0
60414,2019,276.0
60414,2020,276.0
60414,2021,276.0
60470,2016,100.8
60470,2017,100.8
60470,2018,100.8
60470,2019,100.8
60470,2020,100.8
60470,2021,100.8
60471,2019,194.3
60471,2020,194.3
60471,2021,194.3
60486,2016,25.0
60486,2017,25.0
60486,2018,25.0
60486,2019,25.0
60486,2020,25.0
60486,2021,25.0
60502,2016,125.6
60502,2017,125.6
60502,2018,125.6
60502,2019,125.6
60502,2020,125.6
60502,2021,125.6
60503,2019,200.1
60503,2020,200.1
60503,2021,200.1
60504,2020,200.0
60504,2021,200.0
60505,2019,200.0
60505,2020,200.0
60505,2021,200.0
60541,2016,1.9
60541,2017,1.9
60541,2018,1.9
60541,2019,1.9
60541,2020,1.9
60541,2021,1.9
60545,2016,147.2
60545,2017,147.2
60545,2018,147.2
60545,2019,147.2
60545,2020,147.2
60545,2021,147.2
60551,2019,90.0
60551,2020,90.0
60551,2021,90.0
60574,2016,225.0
60574,2017,225.0
60574,2018,225.0
60574,2019,225.0
60574,2020,225.0
60574,2021,225.0
60587,2016,184.0
60587,2017,184.0
60587,2018,184.0
60587,2019,184.0
60587,2020,184.0
60587,2021,184.0
60592,2016,249.9
60592,2017,249.9
60592,2018,249.9
60592,2019,249.9
60592,2020,249.9
60592,2021,249.9
60594,2019,131.1
60594,2020,131.1
60594,2021,131.1
60619,2018,600.0
60619,2019,600.0
60619,2020,600.0
60619,2021,600.0
60620,2016,208.3
60620,2017,208.3
60620,2018,208.3
60620,2019,208.3
60620,2020,208.3
60620,2021,208.3
60639,2016,214.8
60639,2017,214.8
60639,2018,214.8
60639,2019,214.8
60639,2020,214.8
60639,2021,214.8
60645,2016,200.0
60645,2017,200.0
60645,2018,200.0
60645,2019,200.0
60645,2020,200.0
60645,2021,200.0
60655,2017,300.0
60655,2018,300.0
60655,2019,300.0
60655,2020,300.0
60655,2021,300.0
60657,2016,174.0
60657,2017,174.0
60657,2018,174.0
60657,2019,174.0
60657,2020,174.0
60657,2021,174.0
60672,2016,200.9
60672,2017,200.9
60672,2018,200.9
60672,2019,200.9
60672,2020,200.9
60672,2021,200.9
60687,2016,200.0
60687,2017,200.0
60687,2018,200.0
60687,2019,200.0
60687,2020,200.0
60687,2021,200.0
60688,2017,200.0
60688,2018,200.0
60688,2019,200.0
60688,2020,200.0
60688,2021,200.0
60689,2017,280.6
60689,2018,280.6
60689,2019,280.6
60689,2020,280.6
60689,2021,280.6
60700,2016,5.0
60700,2017,5.0
60700,2018,5.0
60700,2019,5.0
60700,2020,5.0
60700,2021,5.0
60743,2018,160.0
60743,2019,160.0
60743,2020,160.0
60743,2021,160.0
60856,2017,163.0
60856,2018,163.0
60856,2019,163.0
60856,2020,163.0
60856,2021,163.0
60865,2016,4.0
60865,2017,4.0
60865,2018,4.0
60865,2019,4.0
60865,2020,4.0
60865,2021,4.0
60873,2018,168.0
60873,2019,168.0
60873,2020,168.0
60873,2021,168.0
60883,2017,149.0
60883,2018,149.0
60883,2019,149.0
60883,2020,149.0
60883,2021,149.0
60901,2017,250.0
60901,2018,250.0
60901,2019,250.0
60901,2020,250.0
60901,2021,250.0
60902,2017,253.0
60902,2018,253.0
60902,2019,253.0
60902,2020,253.0
60902,2021,253.0
60905,2017,99.3
60905,2018,99.3
60905,2019,99.3
60905,2020,99.3
60905,2021,99.3
60911,2016,1.7
60911,2017,1.7
60911,2018,1.7
60911,2019,1.7
60911,2020,1.7
60911,2021,1.7
60931,2016,1.7
60931,2017,1.7
60931,2018,1.7
60931,2019,1.7
60931,2020,1.7
60931,2021,1.7
60932,2016,6.8
60932,2017,6.8
60932,2018,6.8
60932,2019,6.8
60932,2020,6.8
60932,2021,6.8
60983,2017,100.5
60983,2018,100.5
60983,2019,100.5
60983,2020,100.5
60983,2021,100.5
60987,2017,300.0
60987,2018,300.0
60987,2019,300.0
60987,2020,300.0
60987,2021,300.0
60991,2017,29.9
60991,2018,29.9
60991,2019,29.9
60991,2020,29.9
60991,2021,29.9
60999,2020,200.1
60999,2021,200.1
61001,2018,150.0
61001,2019,148.4
61001,2020,148.4
61001,2021,148.4
61002,2016,1.5
61002,2017,1.5
61002,2018,1.5
61002,2019,1.5
61002,2020,1.5
61002,2021,1.5
61004,2018,1.5
61004,2019,1.5
61004,2020,1.5
61004,2021,1.5
61005,2017,4.5
61005,2018,4.5
61005,2019,4.5
61005,2020,4.5
61005,2021,4.5
61032,2020,180.0
61032,2021,180.0
61039,2017,30.0
61039,2018,30.0
61039,2019,30.0
61039,2020,30.0
61039,2021,30.0
61040,2017,75.0
61040,2018,75.0
61040,2019,75.0
61040,2020,75.0
61040,2021,75.0
61041,2021,79.7
61044,2021,306.2
61046,2021,154.0
61047,2019,96.7
61047,2020,96.7
61047,2021,97.4
61056,2017,1.7
61056,2018,1.7
61056,2019,1.7
61056,2020,1.7
61056,2021,1.7
61066,2017,1.9
61066,2018,1.9
61066,2019,1.9
61066,2020,1.9
61066,2021,1.9
61067,2017,1.9
61067,2018,1.9
61067,2019,1.9
61067,2020,1.9
61067,2021,1.9
61070,2019,66.0
61070,2020,66.0
61070,2021,66.0
61077,2018,102.0
61077,2019,500.8
61077,2020,500.8
61077,2021,500.8
61079,2017,170.0
61079,2018,170.0
61079,2019,340.0
61079,2020,340.0
61079,2021,340.0
61100,2020,199.4
61100,2021,199.4
61106,2019,161.3
61106,2020,161.3
61106,2021,161.3
61155,2018,25.0
61155,2019,25.0
61155,2020,25.0
61155,2021,25.0
61161,2020,202.0
61161,2021,202.0
61212,2018,200.0
61212,2019,200.0
61212,2020,200.0
61212,2021,200.0
61221,2017,99.1
61221,2018,99.1
61221,2019,99.1
61221,2020,99.1
61221,2021,99.1
61222,2017,46.0
61222,2018,46.0
61222,2019,46.0
61222,2020,46.0
61222,2021,46.0
61261,2017,154.5
61261,2018,154.5
61261,2019,154.5
61261,2020,154.5
61261,2021,154.5
61269,2018,297.8
61269,2019,297.8
61269,2020,297.8
61269,2021,297.8
61270,2018,299.3
61270,2019,299.3
61270,2020,299.3
61270,2021,299.3
61303,2017,119.7
61303,2018,119.7
61303,2019,119.7
61303,2020,119.7
61303,2021,119.7
61330,2017,66.0
61330,2018,66.0
61330,2019,66.0
61330,2020,66.0
61330,2021,66.0
61343,2019,307.1
61343,2020,307.1
61343,2021,307.1
61344,2020,150.0
61344,2021,150.0
61356,2018,3.0
61356,2019,3.0
61356,2020,3.0
61356,2021,3.0
61357,2017,200.0
61357,2018,200.0
61357,2019,200.0
61357,2020,200.0
61357,2021,200.0
61402,2019,352.8
61402,2020,352.8
61402,2021,352.8
61407,2017,89.7
61407,2018,89.7
61407,2019,89.7
61407,2020,89.7
61407,2021,89.7
61417,2019,158.0
61417,2020,158.0
61417,2021,158.0
61442,2018,1.8
61442,2019,1.8
61442,2020,1.8
61442,2021,1.8
61443,2019,1.8
61443,2020,1.8
61443,2021,1.8
61444,2018,1.8
61444,2019,1.8
61444,2020,1.8
61444,2021,1.8
61540,2017,4.0
61540,2018,4.0
61540,2019,4.0
61540,2020,4.0
61540,2021,4.0
61564,2019,299.3
61564,2020,299.3
61564,2021,299.3
61565,2019,171.5
61565,2020,171.5
61565,2021,171.5
61582,2018,128.7
61582,2019,128.7
61582,2020,128.7
61582,2021,128.7
61583,2018,43.2
61583,2019,43.2
61583,2020,43.2
61583,2021,43.2
61584,2018,21.6
61584,2019,21.6
61584,2020,21.6
61584,2021,21.6
61589,2017,0.1
61589,2018,3.5
61589,2019,3.5
61589,2020,3.5
61589,2021,3.5
61609,2018,103.5
61609,2019,103.5
61609,2020,103.5
61609,2021,103.5
61638,2018,200.1
61638,2019,200.1
61638,2020,200.1
61638,2021,199.2
61644,2017,1.8
61644,2018,1.8
61644,2019,1.8
61644,2020,1.8
61644,2021,1.8
61650,2021,200.0
61660,2018,4.5
61660,2019,4.5
61660,2020,4.5
61660,2021,4.5
61668,2017,6.8999999999999995
61668,2018,6.8999999999999995
61668,2019,6.8999999999999995
61668,2020,6.8999999999999995
61668,2021,6.8999999999999995
61673,2018,79.8
61673,2019,79.8
61673,2020,78.4
61673,2021,78.4
61674,2018,150.0
61674,2019,150.0
61674,2020,150.0
61674,2021,150.0
61677,2018,6.8999999999999995
61677,2019,6.8999999999999995
61677,2020,6.8999999999999995
61677,2021,6.8999999999999995
61734,2017,1.5
61734,2018,1.5
61734,2019,1.5
61734,2020,1.5
61734,2021,1.5
61735,2019,185.0
61735,2020,185.0
61735,2021,185.0
61745,2018,20.0
61745,2019,20.0
61745,2020,20.0
61745,2021,20.0
61746,2018,20.0
61746,2019,20.0
61746,2020,20.0
61746,2021,20.0
61747,2020,150.0
61747,2021,150.0
61756,2018,200.4
61756,2019,200.4
61756,2020,200.4
61756,2021,200.4
61773,2020,144.9
61773,2021,144.9
61775,2018,1.5
61775,2019,1.5
61775,2020,1.5
61775,2021,1.5
61776,2019,162.9
61776,2020,162.9
61776,2021,162.9
61782,2019,199.5
61782,2020,199.5
61782,2021,199.5
61784,2018,202.5
61784,2019,202.5
61784,2020,202.5
61784,2021,202.5
61787,2018,119.0
61787,2019,119.0
61787,2020,119.0
61787,2021,119.0
61788,2017,2.0
61788,2018,2.0
61788,2019,2.0
61788,2020,2.0
61788,2021,2.0
61789,2019,299.3
61789,2020,299.3
61789,2021,299.3
61836,2018,130.0
61836,2019,130.0
61836,2020,130.0
61836,2021,130.0
61848,2017,10.0
61848,2018,10.0
61848,2019,10.0
61848,2020,10.0
61848,2021,10.0
61858,2018,80.0
61858,2019,79.7
61858,2020,79.7
61858,2021,79.7
61865,2019,237.6
61865,2020,237.6
61865,2021,237.6
61866,2019,100.0
61866,2020,100.0
61866,2021,100.0
61876,2018,198.6
61876,2019,198.6
61876,2020,198.6
61876,2021,198.6
61889,2019,160.0
61889,2020,160.0
61889,2021,160.0
61911,2018,90.8
61911,2019,90.8
61911,2020,90.8
61911,2021,90.8
61916,2019,48.0
61916,2020,178.0
61916,2021,178.0
61921,2018,300.0
61921,2019,300.0
61921,2020,300.0
61921,2021,300.0
61925,2018,50.9
61925,2019,50.9
61925,2020,50.9
61925,2021,50.9
61926,2018,247.3
61926,2019,247.3
61926,2020,247.3
61926,2021,247.3
61957,2018,243.5
61957,2019,243.5
61957,2020,243.5
61957,2021,243.5
61969,2019,300.0
61969,2020,300.0
61969,2021,300.0
61970,2019,99.4
61970,2020,99.4
61970,2021,99.4
61984,2019,275.6
61984,2020,275.6
61984,2021,275.6
61990,2018,0.1
61990,2019,0.1
61990,2020,0.1
61990,2021,0.1
62035,2019,211.7
62035,2020,211.7
62035,2021,211.7
62038,2019,302.4
62038,2020,302.4
62038,2021,302.4
62079,2020,201.3
62079,2021,201.3
62080,2020,130.9
62080,2021,130.9
62081,2020,199.8
62081,2021,199.8
62103,2020,152.2
62103,2021,152.2
62106,2019,3.0
62106,2020,3.0
62106,2021,3.0
62107,2019,3.0
62107,2020,3.0
62107,2021,3.0
62108,2019,3.0
62108,2020,3.0
62108,2021,3.0
62109,2019,3.0
62109,2020,3.0
62109,2021,3.0
62110,2019,3.0
62110,2020,3.0
62110,2021,3.0
62111,2019,3.0
62111,2020,3.0
62111,2021,3.0
62112,2019,3.0
62112,2020,3.0
62112,2021,3.0
62130,2018,1.8
62130,2019,1.8
62130,2020,1.8
62130,2021,1.8
62132,2018,250.0
62132,2019,250.0
62132,2020,310.0
62132,2021,310.0
62133,2018,200.0
62133,2019,340.0
62133,2020,340.0
62133,2021,340.0
62134,2018,170.0
62142,2020,250.0
62142,2021,250.0
62161,2018,9.9
62161,2019,9.9
62161,2020,9.9
62161,2021,9.9
62172,2018,1.8
62172,2019,1.8
62172,2020,1.8
62172,2021,1.8
62207,2021,209.4
62220,2020,195.8
62220,2021,195.8
62227,2019,30.2
62227,2020,30.2
62227,2021,30.2
62247,2020,220.0
62247,2021,220.0
62258,2019,201.6
62258,2020,201.6
62258,2021,201.6
62259,2019,300.0
62259,2020,300.0
62259,2021,300.0
62269,2019,100.0
62269,2020,100.0
62269,2021,100.0
62290,2020,168.6
62290,2021,168.6
62291,2018,44.6
62291,2019,44.6
62291,2020,44.6
62291,2021,44.6
62333,2018,2.5
62333,2019,2.5
62333,2020,2.5
62333,2021,2.5
62356,2019,183.8
62356,2020,183.8
62356,2021,183.8
62364,2020,250.0
62364,2021,250.0
62380,2019,200.0
62380,2020,200.0
62380,2021,200.0
62411,2021,225.6
62417,2020,151.2
62417,2021,151.2
62431,2020,105.0
62431,2021,105.0
62442,2018,2.0
62442,2019,2.0
62442,2020,2.0
62442,2021,2.0
62445,2019,59.4
62445,2020,59.4
62445,2021,59.4
62475,2021,149.4
62478,2020,149.4
62478,2021,149.4
62481,2021,301.0
62482,2020,56.2
62482,2021,56.2
62488,2019,199.3
62488,2020,199.3
62488,2021,199.3
62489,2021,104.0
62494,2020,250.0
62494,2021,250.0
62516,2021,503.2
62562,2021,499.5
62563,2020,400.0
62563,2021,400.0
62566,2019,200.2
62566,2020,200.2
62566,2021,200.2
62570,2018,1.5
62570,2019,1.5
62570,2020,1.5
62570,2021,1.5
62587,2020,418.9
62587,2021,418.9
62591,2020,250.9
62591,2021,250.9
62592,2021,200.0
62606,2020,65.0
62606,2021,65.0
62618,2020,50.4
62618,2021,50.4
62620,2021,338.4
62624,2020,236.5
62624,2021,236.5
62630,2020,160.7
62630,2021,160.7
62642,2018,5.3
62642,2019,5.3
62642,2020,5.3
62642,2021,8.7
62653,2020,4.5
62653,2021,4.5
62711,2020,230.0
62711,2021,230.0
62715,2021,180.1
62736,2018,1.2
62736,2019,1.2
62736,2020,1.2
62736,2021,1.2
62745,2020,200.0
62745,2021,200.0
62752,2020,4.5
62752,2021,4.5
62765,2020,242.8
62765,2021,242.8
62782,2018,1.0
62782,2019,1.0
62782,2020,1.0
62782,2021,1.0
62795,2019,201.0
62795,2020,201.0
62795,2021,201.0
62809,2021,293.3
62836,2021,182.4
62837,2021,351.8
62840,2020,171.7
62840,2021,171.7
62855,2021,239.8
62857,2021,15.3
62871,2020,148.4
62871,2021,148.4
62891,2020,102.0
62891,2021,102.0
62897,2019,5.0
62897,2020,5.0
62897,2021,5.0
62909,2021,200.2
62935,2020,10.0
62935,2021,10.0
62936,2020,144.0
62936,2021,144.0
62938,2019,106.7
62938,2020,106.7
62938,2021,106.7
62939,2020,80.0
62939,2021,80.0
62943,2021,300.0
62944,2020,125.1
62944,2021,125.1
62952,2020,498.4
62952,2021,498.4
63025,2020,242.0
63025,2021,242.0
63030,2019,210.1
63030,2020,210.1
63030,2021,210.1
63053,2020,340.0
63053,2021,340.0
63100,2020,300.0
63100,2021,300.0
63101,2020,201.6
63101,2021,201.6
63102,2021,153.6
63103,2020,250.2
63103,2021,250.2
63104,2020,248.2
63104,2021,248.2
63114,2020,350.0
63114,2021,350.0
63132,2020,72.6
63132,2021,72.6
63133,2020,226.0
63133,2021,226.0
63205,2020,136.0
63205,2021,136.0
63209,2021,525.0
63251,2020,79.0
63251,2021,79.0
63258,2021,298.8
63269,2020,200.6
63269,2021,200.6
63287,2020,42.0
63287,2021,42.0
63327,2020,303.5
63327,2021,303.5
63384,2021,93.0
63389,2020,398.6
63389,2021,398.6
63393,2019,2.5
63393,2020,2.5
63393,2021,2.5
63431,2019,8.4
63431,2020,8.4
63431,2021,8.4
63432,2019,5.2
63432,2020,5.2
63432,2021,5.2
63433,2019,3.9
63433,2020,3.9
63433,2021,3.9
63436,2020,52.5
63436,2021,52.5
63460,2020,5.0
63460,2021,5.0
63482,2021,64.5
63489,2021,199.0
63494,2021,288.0
63502,2021,249.8
63521,2020,7.5
63521,2021,7.5
63574,2021,299.0
63578,2020,522.0
63578,2021,522.0
63590,2020,200.0
63590,2021,200.0
63601,2021,383.5
63624,2021,198.5
63639,2020,112.4
63639,2021,112.4
63640,2021,254.1
63641,2020,252.5
63641,2021,252.5
63655,2021,242.5
63666,2020,130.0
63666,2021,130.0
63686,2021,150.0
63687,2020,150.0
63687,2021,150.0
63689,2020,4.6
63689,2021,4.6
63739,2021,272.6
63803,2020,300.0
63803,2021,300.0
63914,2020,200.0
63914,2021,200.0
63915,2020,200.0
63915,2021,200.0
63916,2020,133.0
63916,2021,133.0
63941,2021,14.4
63981,2021,350.0
63988,2020,250.0
63988,2021,250.0
64003,2021,297.6
64051,2020,10.0
64051,2021,10.0
64052,2020,10.0
64052,2021,10.0
64053,2020,10.0
64053,2021,10.0
64054,2021,325.0
64057,2020,100.0
64057,2021,100.0
64065,2021,105.0
64066,2021,272.0
64074,2021,198.8
64130,2020,2.5
64130,2021,2.5
64138,2021,300.6
64172,2021,140.0
64178,2021,7.9
64183,2021,55.4
64230,2021,302.4
64309,2020,300.0
64309,2021,300.0
64323,2021,61.2
64326,2021,57.5
64332,2020,1.8
64332,2021,1.8
64336,2021,250.7
64377,2020,165.0
64377,2021,300.0
64381,2021,185.0
64407,2021,128.0
64623,2021,218.0
64638,2021,100.0
64662,2021,80.0
64710,2021,500.6
64750,2021,117.0
65048,2021,300.0
65059,2021,205.6
65129,2021,197.4
65143,2021,29.4
65316,2021,259.8
65478,2021,1.5
65479,2021,3.0
65484,2021,2.7
